epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.017991155126615414,0.09988132911392401,0.49030854430379744
0,8.76058578491211,0.017985823347783286,0.1032782515991471,0.5075792910447762,0.01798313363349135,0.1016613924050633,0.5078124999999999
1,17.595972299575806,0.017981041397557847,0.1106409914712154,0.5156749733475487,0.01797968818794323,0.11224287974683542,0.5054390822784809
2,26.295720100402832,0.01797914992708132,0.11230676972281442,0.5160414445628994,0.017978209459894822,0.11224287974683542,0.5054390822784809
3,35.12335419654846,0.01797848869996793,0.11230676972281459,0.515191897654584,0.017977549022511592,0.11224287974683542,0.5127571202531644
4,43.9229052066803,0.01797819567689382,0.11230676972281448,0.516341284648187,0.01797732095458085,0.11224287974683542,0.5127571202531644
5,52.67657685279846,0.01797806709480565,0.11230676972281452,0.5157749200426439,0.017977180289505408,0.11224287974683542,0.515625
6,61.466153144836426,0.017978069120283314,0.11230676972281453,0.5167410714285713,0.017977122123105614,0.11224287974683542,0.515625
7,70.29263091087341,0.017978027879969407,0.11230676972281448,0.5160414445628997,0.017977092202894302,0.11224287974683542,0.515625
8,78.97648859024048,0.017978033880943444,0.11230676972281446,0.5164245735607679,0.017977041015519366,0.11224287974683542,0.515625
9,87.7650671005249,0.01797806717820767,0.11230676972281449,0.5160914179104478,0.017977075061843366,0.11224287974683542,0.515625
10,96.47289085388184,0.017978069219571437,0.11230676972281455,0.5171408582089547,0.017977085436069504,0.11224287974683542,0.515625
11,105.26642727851868,0.01797804712995027,0.11230676972281446,0.5150419776119405,0.01797700859606266,0.11224287974683542,0.515625
12,114.17967391014099,0.01797800839964007,0.11230676972281453,0.5166910980810231,0.017976997915325286,0.11224287974683542,0.515625
13,123.13281583786011,0.017978071360223325,0.11230676972281448,0.5171408582089547,0.01797700470572786,0.11224287974683542,0.515625
14,131.87454795837402,0.01797803810267435,0.1123067697228145,0.5171408582089548,0.01797701262786418,0.11224287974683542,0.515625
15,140.64016008377075,0.017978041343438625,0.11230676972281446,0.5167743869936035,0.017977009091196178,0.11224287974683542,0.515625
16,149.46963238716125,0.017978106353328683,0.11230676972281448,0.5171408582089561,0.0179769624307563,0.11224287974683542,0.515625
17,158.164457321167,0.017978057650519588,0.11230676972281459,0.5171408582089551,0.017976985961387425,0.11224287974683542,0.515625
18,166.98495149612427,0.01797803076726796,0.11230676972281443,0.5154584221748402,0.017976971602515324,0.11224287974683542,0.515625
19,175.69972681999207,0.017978048678844977,0.11230676972281449,0.5157416044776117,0.017976971838293197,0.11224287974683542,0.515625
