epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.017991236917957478,0.1016613924050633,0.49030854430379744
0,9.009142875671387,0.017985850953852453,0.10352811833688691,0.5074460287846486,0.017983161219501793,0.1016613924050633,0.5078124999999999
1,18.206496000289917,0.017981045726519904,0.11052438699360341,0.5157416044776115,0.01797969523770144,0.11224287974683542,0.5054390822784809
2,27.284648418426514,0.017979149414754644,0.11230676972281442,0.5160414445628994,0.017978211699784554,0.11224287974683542,0.5054390822784809
3,36.01830816268921,0.017978487734887402,0.11230676972281459,0.514975346481876,0.01797755173395706,0.11224287974683542,0.5127571202531644
4,44.805824518203735,0.01797819533137115,0.11230676972281448,0.5163246268656718,0.01797731923340242,0.11224287974683542,0.5127571202531644
5,53.61030411720276,0.01797806701537515,0.11230676972281452,0.5158415511727074,0.01797717946428286,0.11224287974683542,0.515625
6,62.3060576915741,0.017978069342688724,0.11230676972281453,0.5167410714285713,0.01797712226457234,0.11224287974683542,0.515625
7,71.18635559082031,0.017978028130175454,0.11230676972281448,0.5160414445628997,0.01797709064676038,0.11224287974683542,0.515625
8,79.94294333457947,0.017978034206608446,0.11230676972281446,0.5164245735607679,0.01797704082689708,0.11224287974683542,0.515625
9,88.66860818862915,0.01797806770244896,0.11230676972281449,0.5160914179104478,0.017977075321199017,0.11224287974683542,0.515625
10,97.46908926963806,0.017978069608780865,0.11230676972281455,0.5171408582089547,0.017977086473492134,0.11224287974683542,0.515625
11,106.35833477973938,0.017978047443700778,0.11230676972281446,0.5150419776119405,0.01797700753506226,0.11224287974683542,0.515625
12,115.215665102005,0.01797800864984613,0.11230676972281453,0.5167577292110875,0.01797699775028078,0.11224287974683542,0.515625
13,123.85058832168579,0.017978071677945327,0.11230676972281448,0.5171408582089547,0.01797700480003901,0.11224287974683542,0.515625
14,132.6570544242859,0.017978038611029513,0.1123067697228145,0.5171408582089548,0.017977013217308855,0.11224287974683542,0.515625
15,141.36878275871277,0.01797804177633483,0.11230676972281446,0.5167743869936035,0.01797701071806346,0.11224287974683542,0.515625
16,150.541405916214,0.017978106774310294,0.11230676972281448,0.5171408582089561,0.017976963727534566,0.11224287974683542,0.515625
17,159.30445265769958,0.017978057956326995,0.11230676972281459,0.5171408582089551,0.017976986315054233,0.11224287974683542,0.515625
18,168.10619616508484,0.017978030902299796,0.11230676972281443,0.5154584221748402,0.017976971413893036,0.11224287974683542,0.515625
19,176.92466711997986,0.01797804916337101,0.11230676972281449,0.5157416044776117,0.017976973064338108,0.11224287974683542,0.515625
