epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.01798956093814554,0.06912579113924051,0.49030854430379744
0,8.394886255264282,0.017983270880541805,0.09649853411513862,0.5167077558635398,0.017979230000814302,0.10176028481012664,0.5054390822784809
1,17.111374616622925,0.017976697506522057,0.1162713219616205,0.5406783049040514,0.017974207649313952,0.11224287974683542,0.5054390822784809
2,26.986167907714844,0.017973180661704755,0.11230676972281442,0.5461087420042641,0.01797097056066688,0.11224287974683542,0.5882120253164559
3,36.282914876937866,0.017970561758795786,0.11230676972281459,0.5582689232409381,0.017968133704949027,0.11224287974683542,0.5881131329113924
4,45.443665981292725,0.0179678150839897,0.11230676972281448,0.6101745735607679,0.01796515521746647,0.11224287974683542,0.5956289556962029
5,54.69460606575012,0.0179645748598489,0.11230676972281452,0.5969649520255869,0.01796144669097436,0.11224287974683542,0.6194620253164558
6,63.4783136844635,0.017960509297245335,0.11230676972281453,0.5717450692963748,0.017956610509677777,0.11224287974683542,0.6098694620253167
7,71.8682816028595,0.01795489852950135,0.11230676972281448,0.6024120469083155,0.017949843755628483,0.11224287974683542,0.6354825949367088
8,80.32062101364136,0.01794682765629754,0.11230676972281446,0.6413079690831559,0.017939714644151398,0.11224287974683542,0.631032436708861
9,88.85161280632019,0.017934280274900547,0.11230676972281449,0.6485874200426437,0.017923407633847827,0.11224287974683542,0.6894778481012659
10,97.25967359542847,0.01791241624430296,0.11230676972281455,0.6806536513859273,0.017893119467587416,0.11224287974683542,0.7048061708860757
11,105.73148369789124,0.017867263251625635,0.11358941897654586,0.7070895522388064,0.017823549482641338,0.12618670886075947,0.7431764240506329
12,114.308518409729,0.017739845276959147,0.28418176972281445,0.7780350479744136,0.017587484202430212,0.4977254746835443,0.8265427215189873
13,122.92468404769897,0.017083642781892824,0.48529117803837996,0.8384861407249469,0.01596244145184755,0.48585838607594944,0.8502768987341773
14,132.19808721542358,0.011299508537398171,0.6222181503198293,0.9389325692963755,0.006498454362625563,0.7385284810126581,0.9693433544303796
15,141.64968037605286,0.005373418418023343,0.7905617004264387,0.9820262526652448,0.0043324778590327784,0.821004746835443,0.9776503164556963
16,150.90938067436218,0.004309669408554049,0.8327725213219616,0.986790378464819,0.003833901055328125,0.8439477848101263,0.979232594936709
17,160.09593963623047,0.003926599857462909,0.8480310501066104,0.9888059701492533,0.0035903840185779654,0.8482990506329114,0.9803204113924056
18,169.25232577323914,0.0036733197959274966,0.858325559701492,0.9899053837953093,0.003339300685874598,0.8589794303797467,0.9800237341772149
19,178.4775791168213,0.003477023690561654,0.8664045842217487,0.9905550373134322,0.0031034941180856737,0.8698575949367087,0.9812104430379749
