epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.018055761209394363,0.07515822784810126,0.48496835443037983
0,8.641884565353394,0.008751501581683235,0.7260294509594881,0.9323360874200424,0.00232857447986998,0.9038765822784811,0.9845727848101264
1,17.4493408203125,0.0019539738759529533,0.9271888326226011,0.9964185767590622,0.0014255356665809724,0.9352254746835444,0.9872428797468358
2,26.406437397003174,0.001343588804208569,0.9498267590618336,0.9979011194029856,0.0010653859434212422,0.9502571202531643,0.9882318037974682
3,34.990116357803345,0.0010307448783835787,0.9611707089552237,0.9984674840085282,0.0008226542650626923,0.9592563291139238,0.9885284810126582
4,43.318840980529785,0.0008457450213894715,0.9679670842217478,0.9987839818763324,0.0006581620926664081,0.9635087025316453,0.9887262658227851
5,52.03853464126587,0.0007229950662652926,0.9724147121535183,0.9989339019189765,0.000568877341029753,0.9675632911392406,0.9889240506329114
6,60.801151275634766,0.0006412247612912044,0.9758795309168447,0.9990005330490401,0.0005524904682842356,0.9665743670886073,0.9888251582278479
7,69.55331945419312,0.0005815942134861572,0.9774953358208961,0.9991004797441365,0.0004903948006070591,0.9699367088607596,0.9889240506329114
8,78.05855917930603,0.0005291405971398333,0.9797774520255865,0.9990671641791044,0.0004606768029704275,0.970431170886076,0.9889240506329114
9,86.75930547714233,0.0004937424492885869,0.9808435501066097,0.9991337953091682,0.0004278800196850252,0.971420094936709,0.9889240506329114
10,95.3872799873352,0.00045901128859594266,0.982559301705757,0.9991837686567169,0.00039208903200244684,0.9732990506329117,0.9889240506329114
11,104.32436227798462,0.00043478830892064923,0.9829757462686561,0.9992503997867803,0.0003723725321919971,0.9736946202531644,0.9889240506329114
12,113.58162188529968,0.00040645318434770814,0.9841417910447757,0.9992170842217482,0.00037752793751460106,0.9749802215189872,0.9889240506329114
13,122.52073192596436,0.000387114250429234,0.9846581823027715,0.9992503997867797,0.00033510619167068003,0.9754746835443038,0.9889240506329114
14,131.207515001297,0.0003673730275499,0.985557702558636,0.9992670575692961,0.00033720340676569036,0.9749802215189874,0.9889240506329114
15,139.9840590953827,0.00034913878906601384,0.9863239605543712,0.9992837153518123,0.0003677298411241305,0.9745846518987341,0.9889240506329114
16,148.70974016189575,0.0003370311045154148,0.9863406183368869,0.9993336886993597,0.00032423606674317944,0.9755735759493671,0.9889240506329114
17,157.68578004837036,0.00032170510214223747,0.9874900053304904,0.9993336886993602,0.000288193949740438,0.9776503164556963,0.9889240506329114
18,166.5989294052124,0.00030740554620061215,0.9877731876332624,0.9993170309168439,0.00029760162892901606,0.9759691455696201,0.9889240506329114
19,175.3585500717163,0.00029391224991979706,0.9883895255863538,0.9993503464818763,0.00030846252498064784,0.9768591772151898,0.9889240506329114
