epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.018051180186905432,0.07248813291139239,0.4861550632911393
0,8.932541847229004,0.00942183892552388,0.7054570895522392,0.9281216684434966,0.00254148707056088,0.8963607594936707,0.98378164556962
1,17.991718530654907,0.0021195951794613726,0.9205257196162041,0.9958522121535175,0.0015791979569741348,0.9290941455696201,0.9870450949367089
2,26.82534408569336,0.0014808583958843924,0.9443796641791042,0.9975513059701488,0.001189139381138007,0.9458069620253164,0.9877373417721518
3,35.71648168563843,0.001138672480910225,0.9575559701492536,0.9983175639658851,0.0009018488101820723,0.9553006329113924,0.9883306962025316
4,44.50512933731079,0.000931722169711209,0.9650353144989342,0.998634061833688,0.0007270434262760391,0.9614319620253162,0.9887262658227851
5,53.34282302856445,0.000793834339916907,0.9700826226012788,0.9988839285714286,0.0006257113881002636,0.964299841772152,0.9887262658227851
6,62.30803084373474,0.0007007271696469371,0.9736473880597015,0.9990171908315565,0.0006052680332859266,0.9640031645569621,0.9888251582278479
7,71.18635177612305,0.000633353072438024,0.9756463219616198,0.9990671641791042,0.0005350777540150352,0.96875,0.9887262658227851
8,80.0866105556488,0.0005749202595604436,0.9779117803837949,0.9990505063965883,0.0005025513136607064,0.9689477848101268,0.9888251582278479
9,88.91006922721863,0.0005344743303775145,0.9789778784648188,0.999100479744136,0.0004602804840631714,0.9703322784810124,0.9888251582278479
10,97.78252220153809,0.0004940993189450544,0.9812766524520251,0.9991337953091687,0.000424301303552701,0.972804588607595,0.9888251582278479
11,106.36774945259094,0.00046842452013000797,0.9819429637526652,0.9992170842217479,0.0003985191615759535,0.9729034810126586,0.9889240506329114
12,115.12538313865662,0.0004375408539041648,0.983025719616205,0.9991837686567163,0.0004002929918189255,0.9736946202531646,0.9889240506329114
13,123.78029108047485,0.00041480131513807207,0.9835754264392321,0.9992670575692965,0.000355846887346103,0.9744857594936712,0.9889240506329114
14,132.40128993988037,0.0003956322779559143,0.984524920042644,0.9993003731343288,0.00036182692223565605,0.9749802215189872,0.9888251582278479
15,141.1140739917755,0.0003744247404839603,0.9852911780383793,0.9993003731343285,0.00039171614079799546,0.9734968354430378,0.9889240506329114
16,149.773939371109,0.00036061039627733194,0.9858408848614071,0.999317030916844,0.00033498092352313993,0.9759691455696202,0.9889240506329114
17,158.76800155639648,0.00034447525235133477,0.9868236940298508,0.9993170309168438,0.00030268095017877214,0.9769580696202531,0.9889240506329114
18,167.7036292552948,0.0003290462747307692,0.9871068763326223,0.9993336886993599,0.00031016311786918795,0.9759691455696203,0.9889240506329114
19,176.53805875778198,0.00031499552293284713,0.9876898987206818,0.9993503464818765,0.0003185525304103711,0.9766613924050632,0.9887262658227851
