epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.017947385394120514,0.11787974683544303,0.5255142405063291
0,8.748693943023682,0.016032778650029764,0.5552038912579959,0.8477978411513859,0.00838545100952062,0.7909414556962024,0.9768591772151896
1,17.62206482887268,0.0039394275850749404,0.8685367803837949,0.9908049040511733,0.0024482827534887323,0.8981408227848103,0.9847705696202533
2,26.234068632125854,0.0022576167817855053,0.9150453091684434,0.9954357675906187,0.0018170550035473392,0.9220727848101267,0.9864517405063293
3,34.87103748321533,0.0017489006913858835,0.9328025053304907,0.9969682835820888,0.0014191267930326358,0.9368077531645568,0.9872428797468358
4,43.53493595123291,0.001425606274440177,0.9454624200426437,0.9977845149253728,0.0011456248819602572,0.9460047468354429,0.9879351265822782
5,52.162927865982056,0.0011957733510141548,0.9538079690831555,0.998284248400853,0.0009688702728776149,0.9541139240506329,0.9883306962025318
6,61.01336050033569,0.0010339339475469121,0.9599380330490404,0.9986007462686571,0.0008671673975278523,0.9556962025316457,0.9884295886075949
7,69.76801347732544,0.0009186353674021934,0.964935367803838,0.9988006396588489,0.000769364379922553,0.9604430379746834,0.9886273734177212
8,78.5096743106842,0.0008208077462481407,0.9686167377398724,0.9988339552238805,0.0006939175636253373,0.9635087025316456,0.9886273734177212
9,87.39498090744019,0.0007511267195212966,0.9713819296375262,0.9989005863539443,0.0006351165915867005,0.9650909810126586,0.9886273734177212
10,96.19451665878296,0.0006895352206227656,0.9734474946695099,0.998917244136461,0.000578203276998903,0.9681566455696201,0.9888251582278479
11,105.01599431037903,0.0006452718619512875,0.9749133795309165,0.9990171908315565,0.0005322820699135106,0.9689477848101263,0.9888251582278479
12,113.72277164459229,0.0006044511192739862,0.9767790511727082,0.9990171908315568,0.0005349269653310377,0.9688488924050631,0.9887262658227851
13,122.5761296749115,0.0005690669607078691,0.9776452558635392,0.9990171908315564,0.0004742201866099978,0.9706289556962027,0.9888251582278481
14,131.4813494682312,0.0005385695482329429,0.9788779317697227,0.9991171375266518,0.0004633538530608256,0.971518987341772,0.9887262658227851
15,140.5820508003235,0.0005115477344437465,0.9798440831556506,0.9991171375266522,0.000490067335140108,0.9696400316455698,0.9889240506329114
16,149.48630142211914,0.0004889779389983089,0.9811767057569292,0.9991671108742007,0.0004421869325827323,0.9719145569620251,0.9888251582278479
17,158.38151693344116,0.0004686548372793662,0.9816930970149258,0.999083821961621,0.00039733547625669604,0.9726068037974687,0.9888251582278479
18,167.94977140426636,0.0004507556360258139,0.982442697228145,0.9991671108742007,0.0003904494893573382,0.9740901898734182,0.9889240506329114
19,176.612637758255,0.00042900496688018575,0.9830756929637525,0.999200426439232,0.00038923250897397943,0.9742879746835441,0.9888251582278479
