epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.017986875310351577,0.11313291139240504,0.49159414556962044
0,9.152543067932129,0.017887032592792236,0.30063965884861404,0.6883828624733476,0.017724212707032123,0.4771558544303798,0.8724287974683544
1,18.12166666984558,0.016411164954209388,0.5916511194029855,0.9040678304904047,0.011628655103754394,0.6722705696202533,0.9641020569620253
2,26.907263040542603,0.005598541444985628,0.8136827025586351,0.9869569562899784,0.003175500246159779,0.8719343354430382,0.9831882911392402
3,36.054237604141235,0.0028190944613869003,0.8931070095948827,0.9934201759061829,0.00227089510505571,0.9040743670886077,0.9854628164556962
4,45.46317934989929,0.002185737366166547,0.9163113006396589,0.9954524253731339,0.001802896226452711,0.9192049050632911,0.9867484177215193
5,54.333136558532715,0.0017963097511933671,0.9313033049040509,0.9967683901918976,0.0014915181535901803,0.9331487341772151,0.9875395569620253
6,63.65647745132446,0.0015221476850997414,0.9424140458422176,0.9976179371002124,0.0012857628114229733,0.9410601265822786,0.9875395569620254
7,72.6926326751709,0.0013190546505046931,0.9504764125799579,0.9980843550106607,0.0011150006937412727,0.9475870253164553,0.9879351265822784
8,81.68365573883057,0.0011550816593752275,0.9556736407249461,0.9984008528784649,0.0009927685609506583,0.9518393987341771,0.9884295886075949
9,90.71583247184753,0.001036192192934327,0.9602545309168442,0.9986507196162048,0.0009054687813394468,0.9547072784810126,0.9885284810126582
10,99.63298058509827,0.0009348008674068019,0.9647687899786777,0.9987506663113,0.0008087669650447861,0.9576740506329117,0.9884295886075949
11,108.71237063407898,0.000861545529232414,0.9671508528784649,0.9988006396588485,0.0007376824355042461,0.9608386075949368,0.9882318037974683
12,117.64260649681091,0.0007993311495649245,0.968816631130064,0.9988339552238805,0.0007255987964503839,0.961629746835443,0.9885284810126582
13,126.8082230091095,0.0007454119447091497,0.9711320628997873,0.9989172441364602,0.0006431937465693614,0.9641020569620251,0.9887262658227851
14,135.77521538734436,0.0007041410524035687,0.9726812366737745,0.9989505597014919,0.0006118519843225899,0.9656843354430381,0.9886273734177212
15,144.53666281700134,0.000662865938491194,0.9743636727078884,0.9990005330490401,0.0006281702746860053,0.9645965189873419,0.9887262658227851
16,153.64375185966492,0.0006272956388066709,0.975679637526653,0.998983875266524,0.000583488428156106,0.9673655063291138,0.9887262658227851
17,162.57502341270447,0.0006031894950004513,0.9764625533049043,0.9990005330490401,0.000529743237615249,0.9692444620253162,0.9886273734177212
18,171.52126336097717,0.0005773640708622545,0.9775786247334758,0.9989339019189767,0.0005063044117711878,0.9689477848101263,0.9886273734177212
19,180.41607451438904,0.0005515515581823323,0.9784448294243067,0.9990838219616204,0.0004988643924339674,0.969145569620253,0.9886273734177212
