epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.017991439144633997,0.10235363924050636,0.49030854430379744
0,8.837415933609009,0.017985693713241033,0.10769256396588486,0.5063466151385927,0.017982652764531634,0.1016613924050633,0.5042523734177214
1,17.968492031097412,0.017980271958307165,0.11560501066098079,0.5155750266524518,0.017978575575766688,0.11224287974683542,0.5054390822784809
2,26.988621473312378,0.017977788675028392,0.11230676972281442,0.5160081289978681,0.01797647967557363,0.11224287974683542,0.5143393987341776
3,35.89356064796448,0.0179765004076874,0.11230676972281459,0.5188566098081026,0.017975151538848884,0.11224287974683542,0.5127571202531644
4,44.698405504226685,0.017975503582753623,0.11230676972281448,0.5190398454157789,0.017974160328696042,0.11224287974683542,0.5543908227848104
5,53.59793043136597,0.01797455727958732,0.11230676972281452,0.5295009328358213,0.01797312592403798,0.11224287974683542,0.5544897151898734
6,62.57870411872864,0.01797359028477659,0.11230676972281453,0.5261860341151386,0.01797199129020867,0.11224287974683542,0.515625
7,71.52681875228882,0.01797235345662532,0.11230676972281448,0.5275186567164174,0.017970606165973443,0.11224287974683542,0.515625
8,80.47334599494934,0.017970828939157763,0.11230676972281446,0.5401452558635382,0.0179687892617304,0.11224287974683542,0.515625
9,89.39065504074097,0.017968838927206982,0.11230676972281449,0.5365305170575694,0.017966455273047282,0.11224287974683542,0.5157238924050634
10,98.34342503547668,0.017966067724263485,0.11230676972281455,0.5370635660980807,0.017963155278865304,0.11224287974683542,0.6091772151898734
11,107.39975214004517,0.017962078474509684,0.11230676972281446,0.6014792110874196,0.01795822726208952,0.11224287974683542,0.5333267405063293
12,116.39774465560913,0.0179560614634615,0.11230676972281453,0.5871035447761193,0.01795070658473274,0.11224287974683542,0.5821795886075947
13,125.18826103210449,0.017946468793284657,0.11230676972281448,0.6392923773987214,0.017938095038827456,0.11224287974683542,0.6289556962025316
14,134.0611333847046,0.017929227152930643,0.1123067697228145,0.6200359808102349,0.01791432563545584,0.11224287974683542,0.67157832278481
15,142.84983730316162,0.017893441926950093,0.11230676972281446,0.6978444829424312,0.0178599778704251,0.11224287974683542,0.7049050632911393
16,151.70238947868347,0.01779684762377093,0.2027418710021323,0.7421708422174842,0.017689986578837223,0.32347705696202533,0.8104232594936711
17,160.54746317863464,0.017347641062857248,0.44253065031982947,0.8736007462686562,0.01659665758945519,0.4897151898734178,0.882120253164557
18,169.44016480445862,0.012377365465476506,0.6221015458422177,0.9388825959488275,0.006650167847453039,0.7466376582278481,0.9687500000000001
19,178.27505207061768,0.005257284412704619,0.7943929904051173,0.9807436034115145,0.004147874098565852,0.8272349683544303,0.9764636075949367
