epoch,timestamp,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
-1,,,,,0.017993597643850716,0.1016613924050633,0.49030854430379744
0,8.872429370880127,0.017977379461023575,0.10454424307036243,0.5355477078891256,0.0179623717418577,0.1016613924050633,0.5693235759493671
1,17.94284701347351,0.01794502088653127,0.1459721481876333,0.6022454690831555,0.017922634636110896,0.11293512658227844,0.6476463607594938
2,27.176616668701172,0.01788705820515593,0.1293976545842218,0.7058901918976546,0.01783089676895474,0.22112341772151894,0.743571993670886
3,36.30153751373291,0.01769548443668304,0.3657216151385932,0.8265758262260129,0.017431243711823148,0.511570411392405,0.8825158227848102
4,45.86800956726074,0.015839159091525484,0.5785247867803835,0.910347814498934,0.011491732553967949,0.6766218354430381,0.9617286392405063
5,54.996198415756226,0.0065210383397334435,0.7814665511727078,0.9813099680170574,0.004091141872178714,0.8370253164556963,0.9796281645569621
6,63.958529472351074,0.0037861505269146446,0.8562266791044776,0.9896888326226011,0.0032038825631872576,0.8679786392405064,0.983089398734177
7,73.1315004825592,0.003156207657274186,0.8791977611940298,0.9922541311300643,0.0027535191764377197,0.8831091772151902,0.9843749999999999
8,82.17082285881042,0.0027483530538176502,0.8954390991471218,0.9936700426439228,0.0024280702530206006,0.8960640822784809,0.9847705696202532
9,91.39259433746338,0.0024420156886777278,0.9068663379530921,0.9947361407249471,0.0021366106848751164,0.9091178797468352,0.9858583860759496
10,100.48289585113525,0.0021862743108638535,0.916211353944564,0.9956356609808104,0.0019291524222353471,0.9138647151898732,0.9860561708860762
11,109.6154716014862,0.0019797263443589166,0.9228244936034118,0.99646855010661,0.001723693876786606,0.9226661392405064,0.9863528481012657
12,118.75623416900635,0.0018019296093853812,0.9306036780383794,0.99696828358209,0.001570110356094776,0.92879746835443,0.9871439873417722
13,127.95230627059937,0.0016451818058823252,0.9364505597014926,0.9972181503198292,0.001408027397241013,0.9349287974683542,0.9872428797468351
14,136.79491090774536,0.0015103656598535581,0.9416977611940293,0.9976512526652443,0.0013088383417152157,0.939873417721519,0.9877373417721518
15,145.7178122997284,0.001392555737576043,0.9462453358208951,0.9978844616204693,0.0012218204976790405,0.9428401898734177,0.9874406645569621
16,154.70386028289795,0.0012884909621696018,0.9503598081023457,0.9980510394456299,0.001161500362125284,0.9454113924050633,0.9873417721518991
17,163.5303647518158,0.001197969465246443,0.9534081823027724,0.9982009594882737,0.001078431491034188,0.9484770569620253,0.9876384493670884
18,172.4428026676178,0.0011236695046506835,0.9563066364605544,0.9982342750533045,0.0009706875536744814,0.9534216772151898,0.9880340189873414
19,181.36931157112122,0.0010548019127027675,0.9589885394456291,0.9985007995735611,0.0009402652708846703,0.9550039556962026,0.9879351265822783
